eu_pas_register_number,risk_management_plan,grouped_risk_management_plan,count,due_result_count,due_protocol_count,has_abstract_only_manual_count,has_abstract_manual_count,has_final_study_report_manual_count,has_result_manual_count,has_result_automatic_count,has_additional_protocol_manual_count,has_protocol_manual_count,has_protocol_automatic_count
38026,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
38060,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
38093,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
38096,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
38128,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
38144,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,1,1
38199,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
38221,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
38235,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
38242,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
38272,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
38288,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
38308,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
38332,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
38347,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
38357,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
38362,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
38365,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
38374,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
38426,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
38434,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
38442,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
38484,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
38508,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
38515,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
38620,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
38633,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
38668,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
38671,Not applicable,Other PAS,1,1,1,0,1,1,1,1,1,1,1
38678,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
38690,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
38705,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
38732,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
38736,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,1,1
38752,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
38759,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
38785,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
38841,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
38868,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
38883,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
38902,Non-EU RMP only,Other PAS,1,0,0,0,0,0,0,0,0,1,1
38906,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
38918,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
38961,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
38969,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
39007,Non-EU RMP only,Other PAS,1,1,1,0,1,1,1,1,0,1,1
27851,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
39096,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
39112,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
39117,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
39122,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
39125,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
39144,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
39154,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
39161,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
39194,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
39211,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
39217,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
39226,Non-EU RMP only,Other PAS,1,1,1,0,0,0,0,0,0,1,1
39233,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
39242,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
39272,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
39289,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
39322,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
39351,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
39361,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
39370,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
28791,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
39412,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
39438,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
39461,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
39494,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
46800,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,1,0,1,1
39579,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
39592,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
39611,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
39629,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
39635,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
39656,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
39679,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
39683,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
39736,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
39757,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
39767,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
39770,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
39775,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
39779,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
39798,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
39805,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
40026,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
40058,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
5084,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
40105,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,0,0,0,0
40131,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
40179,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
40231,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,0,0,0,0
40247,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,0,0
40259,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
40263,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
40283,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
40290,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
40313,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,0,0,1,1
40317,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
40322,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
40326,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
40404,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
40414,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
40417,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
40489,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
40492,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
40519,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
40527,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
40551,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
40583,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
40607,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
40684,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
40690,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
40706,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
40828,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
40875,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
40896,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
40997,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
41010,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,1,1
41014,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
41039,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
41054,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
41097,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
41134,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
41157,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
41161,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
41175,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
41178,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,0,0
41194,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
41206,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
41225,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
41248,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
41295,Non-EU RMP only,Other PAS,1,1,1,0,1,1,1,1,0,1,1
41302,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,1,0,1,1
41308,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
41314,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
41341,Non-EU RMP only,Other PAS,1,1,1,0,1,1,1,1,0,1,1
41345,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
41367,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,0,0
41392,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
41414,Non-EU RMP only,Other PAS,1,1,1,0,1,1,1,1,0,1,1
41426,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
41433,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
41439,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
41463,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
41469,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
41495,Non-EU RMP only,Other PAS,1,0,0,0,0,0,0,0,0,1,1
41509,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
41516,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
41519,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
41540,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
41543,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
41546,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
41565,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
107696,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
41590,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
41623,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,1,1,1,1
41626,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
41643,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,0,0
41657,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
41675,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
41726,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
41732,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
41765,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
41803,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
41839,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,0,0
41866,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,0,0,0,0
41912,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
108004,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
41957,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
41963,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
42016,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,1,1
42022,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
42043,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
42048,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
42202,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
42268,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
42275,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
42286,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
42328,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,1,1,1
42338,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
42367,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
42373,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,1,0,1,1
42393,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
6616,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
42461,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
42467,Not applicable,Other PAS,1,1,1,1,1,0,1,1,1,1,1
42491,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
42504,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
42517,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
7905,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,0,0
42641,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
42653,Non-EU RMP only,Other PAS,1,0,0,0,0,0,0,0,0,0,0
42767,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
42869,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
42905,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
42948,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
42993,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
43022,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
43083,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
13986,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,0,0,0,0
43143,EU RMP category 3 (required),Other PAS,1,1,1,0,0,1,1,1,0,1,1
43164,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
43167,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
43182,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
43186,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
43201,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
43218,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
43239,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,0,0
43242,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,0,0
43255,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
43258,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,0,0
43274,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
43279,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
43300,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
43307,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
43315,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
43329,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
43355,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
43370,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
43385,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
43393,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
43409,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
43420,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
43447,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
43468,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,1,1,1
43538,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
43542,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
43551,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
43556,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,1,0,1,1
43571,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
43575,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,0,0
30851,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
43681,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
43687,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
43690,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,0,0,0,0
43694,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
43705,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
43709,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
43715,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
43721,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
43738,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
43753,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
43785,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
43806,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
43810,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
8705,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
43819,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
43831,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
43837,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
43860,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
43864,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
43893,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
43920,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
9995,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,0,0
44024,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
44027,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
44035,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
44059,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
44101,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
44118,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
44124,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
44133,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
44205,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
44229,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
44267,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
44273,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
10715,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
44340,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,0,0,0,0
44365,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
44384,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
10786,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
44450,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
4093,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
44465,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
44469,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
44505,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
44516,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
44543,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
6338,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
44551,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
44554,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
44570,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
44579,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
44583,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
44587,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
44606,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
44615,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
44641,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
44653,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
44659,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
18568,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
44782,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
44821,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
44827,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
44830,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
44839,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
44882,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,0,0,1,1
44885,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
44893,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
44899,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
44951,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
44961,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
44970,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
44973,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
44982,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
44985,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
45026,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
45035,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
45073,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
45076,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
45083,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
45098,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
45165,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
45172,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,0,0
45187,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
45202,Not applicable,Other PAS,1,1,1,0,0,0,0,1,0,0,0
45205,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
45236,Non-EU RMP only,Other PAS,1,0,0,0,0,0,0,0,0,0,0
45288,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,1,1
45322,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
45356,Not applicable,Other PAS,1,0,1,0,0,0,0,1,0,1,1
45362,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
45365,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
45385,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
45389,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
45445,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,0,0,0,0
45559,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
43996,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
45602,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
45617,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
45651,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,0,0
45669,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
45682,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
45685,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
45688,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
46493,Not applicable,Other PAS,1,0,1,0,0,0,0,0,1,1,1
45738,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
45747,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
45777,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
45799,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
45840,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
45869,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
45875,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
45952,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,1,0,1,1
45959,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
45978,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
46020,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
46057,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
46088,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
46091,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
46101,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
46107,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
